                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 4.0776,                 7.2014,                 4.3474,                0.00048,                0.05738,                0.00079,                0.00038,                 5.7428,                 13.129,                 4.1618,                0.00014,                0.00014,                0.00014
